"","gbifID","species","locality"
"2363",2840375352,"Radiola linoides","Terschelling"
"2364",2840321549,"Pedicularis palustris","Terschelling"
"2365",2840320086,"Dactylis glomerata","Terschelling"
"2366",2840320081,"Ranunculus repens","Terschelling"
"2367",2840320031,"Carex nigra","Terschelling"
"2368",2840307162,"Medicago lupulina","Terschelling"
"2369",2840307145,"Lotus pedunculatus","Terschelling"
"2370",2840307139,"Sagina micropetala","Terschelling"
"2371",2840307125,"Stellaria graminea","Terschelling"
"2372",2840296189,"Galeopsis tetrahit","Terschelling"
"2373",2840266363,"Genista tinctoria","Terschelling"
"2374",2840231340,"Platanthera bifolia","Terschelling"
"2375",2840211110,"Liparis loeselii","Terschelling"
"2376",2840210966,"Neottia ovata","Terschelling"
"2377",2840186757,"Potentilla erecta","Terschelling"
"2378",2840178983,"Pilosella peleteriana","Terschelling"
"2379",2840178483,"Cardamine pratensis","Terschelling"
"2380",2840168410,"Radiola linoides","Terschelling"
"2381",2840130843,"Viola tricolor","Terschelling"
"2382",2840120817,"Epipactis palustris","Terschelling"
"2383",2840116680,"Sedum acre","Terschelling"
"2384",2840116645,"Sporobolus anglicus","Terschelling"
"2385",2840111944,"Sedum acre","Terschelling"
"2386",2840111923,"Crambe maritima","Terschelling"
"2387",2840111901,"Sisymbrium officinale","Terschelling"
"2388",2840111884,"Dactylis glomerata","Terschelling"
"2389",2840095418,"Plantago coronopus","Terschelling"
"2390",2840084654,"Sonchus arvensis","Terschelling"
"2391",2840084115,"Stellaria graminea","Terschelling"
"2392",2840084113,"Cirsium arvense","Terschelling"
"2393",2840084077,"Veronica chamaedrys","Terschelling"
"2394",2840073167,"Neottia ovata","Terschelling"
"2395",2840053105,"Ranunculus acris","Terschelling"
"2396",2840041568,"Crambe maritima","Terschelling"
"2397",2840036961,"Luzula campestris","Terschelling"
"2398",2840022412,"Limonium vulgare","Terschelling"
"2399",2839998056,"Polygonum aviculare","Terschelling"
"2400",2839997037,"Cirsium arvense","Terschelling"
"2401",2839996101,"Ranunculus flammula","Terschelling"
"2402",2839996057,"Salix cinerea","Terschelling"
"2403",2839995078,"Sedum acre","Terschelling"
"2404",2839987034,"Rumex acetosella","Terschelling"
"2405",2839966889,"Plantago major","Terschelling"
"2406",2839966863,"Rumex acetosa","Terschelling"
"2407",2839966861,"Dactylorhiza maculata","Terschelling"
"2408",2839964262,"Echium vulgare","Terschelling"
"2409",2839960939,"Polygonum aviculare","Terschelling"
"2410",2839960935,"Plantago major","Terschelling"
"2411",2839960906,"Juncus conglomeratus","Terschelling"
"2412",2839960891,"Luzula campestris","Terschelling"
"2413",2839943256,"Dactylorhiza maculata","Terschelling"
"2414",2839939969,"Juncus bufonius","Terschelling"
"2415",2839939952,"Cerastium holosteoides","Terschelling"
"2416",2839939007,"Digitalis purpurea","Terschelling"
"2417",2839933811,"Smyrnium olusatrum","Terschelling"
"2418",2839927945,"Plantago coronopus","Terschelling"
"2419",2839927944,"Ranunculus acris","Terschelling"
"2420",2839923894,"Dactylorhiza maculata","Terschelling"
"2421",2839923839,"Erica scoparia","Terschelling"
"2422",2839921920,"Cirsium arvense","Terschelling"
"2423",2839919289,"Neottia ovata","Terschelling"
"2424",2839911915,"Crambe maritima","Terschelling"
"2425",2839902254,"Himantoglossum hircinum","Terschelling"
"2426",2839884091,"Ranunculus acris","Terschelling"
"2427",2839881047,"Platanthera bifolia","Terschelling"
"2428",2839876689,"Limonium vulgare","Terschelling"
"2429",2839867069,"Luzula multiflora","Terschelling"
"2430",2839867057,"Rumex obtusifolius","Terschelling"
"2431",2839867052,"Rosa spinosissima","Terschelling"
"2432",2839867036,"Anacamptis morio","Terschelling"
"2433",2839863040,"Jacobaea vulgaris","Terschelling"
"2434",2839861972,"Dactylorhiza maculata","Terschelling"
"2435",2839860189,"Dactylis glomerata","Terschelling"
"2436",2839837056,"Ranunculus flammula","Terschelling"
"2437",2839834176,"Vicia sativa","Terschelling"
"2438",2839830951,"Cardamine hirsuta","Terschelling"
"2439",2839823084,"Lycopus europaeus","Terschelling"
"2440",2839822073,"Bellis perennis","Terschelling"
"2441",2839822061,"Medicago lupulina","Terschelling"
"2442",2839822043,"Betula pubescens","Terschelling"
"2443",2839821126,"Anthoxanthum odoratum","Terschelling"
"2444",2839817132,"Stellaria graminea","Terschelling"
"2445",2839815044,"Plantago coronopus","Terschelling"
"2446",2839815042,"Polygonum aviculare","Terschelling"
"2447",2839807034,"Plantago coronopus","Terschelling"
"2448",2839807001,"Cirsium arvense","Terschelling"
"2449",2839802152,"Veronica catenata","Terschelling"
"2450",2839802131,"Galium aparine","Terschelling"
"2451",2839799031,"Juncus articulatus","Terschelling"
"2452",2839794000,"Cardamine hirsuta","Terschelling"
"2453",2839793967,"Dactylis glomerata","Terschelling"
"2454",2839793203,"Platanthera bifolia","Terschelling"
"2455",2839793143,"Anthoxanthum odoratum","Terschelling"
"2456",2839789524,"Salicornia europaea","Terschelling"
"2457",2839786944,"Vicia cracca","Terschelling"
"2458",2839784376,"Lotus pedunculatus","Terschelling"
"2459",2839782942,"Ranunculus acris","Terschelling"
"2460",2839774972,"Medicago lupulina","Terschelling"
"2461",2839769982,"Ranunculus acris","Terschelling"
"2462",2839766805,"Cirsium arvense","Terschelling"
"2463",2839753263,"Cardamine hirsuta","Terschelling"
"2464",2839753237,"Echium vulgare","Terschelling"
"2465",2839732037,"Sedum acre","Terschelling"
"2466",2839718918,"Cerastium semidecandrum","Terschelling"
"2467",2839718907,"Ranunculus repens","Terschelling"
"2468",2839717995,"Anacamptis morio","Terschelling"
"2469",2839712269,"Schoenus nigricans","Terschelling"
"2470",2839686051,"Sagina procumbens","Terschelling"
"2471",2839680964,"Phragmites australis","Terschelling"
"2472",2839680928,"Luzula campestris","Terschelling"
"2473",2839676105,"Crambe maritima","Terschelling"
"2474",2839676063,"Anacamptis morio","Terschelling"
"2475",2839676062,"Luzula campestris","Terschelling"
"2476",2839668048,"Salicornia europaea","Terschelling"
"2477",2839658239,"Bellis perennis","Terschelling"
"2478",2839658208,"Rumex acetosa","Terschelling"
"2479",2839651943,"Poa annua","Terschelling"
"2480",2839651918,"Ranunculus acris","Terschelling"
"2481",2839641937,"Solanum nigrum","Terschelling"
"2482",2839641887,"Potentilla reptans","Terschelling"
"2483",2839641846,"Ophioglossum vulgatum","Terschelling"
"2484",2839639969,"Scorzoneroides autumnalis","Terschelling"
"2485",2839637024,"Ranunculus acris","Terschelling"
"2486",2839637021,"Ranunculus acris","Terschelling"
"2487",2839624875,"Plantago major","Terschelling"
"2488",2839618958,"Dactylorhiza maculata","Terschelling"
"2489",2839615935,"Rumex acetosa","Terschelling"
"2490",2839615924,"Dactylis glomerata","Terschelling"
"2491",2839612329,"Polygala vulgaris","Terschelling"
"2492",2839608820,"Anacamptis morio","Terschelling"
"2493",2839607951,"Veronica catenata","Terschelling"
"2494",2839607930,"Vicia cracca","Terschelling"
"2495",2839605207,"Carduus nutans","Terschelling"
"2496",2839604095,"Juncus bufonius","Terschelling"
"2497",2839603076,"Cardamine hirsuta","Terschelling"
"2498",2839603065,"Galium aparine","Terschelling"
"2499",2839601852,"Dactylis glomerata","Terschelling"
"2500",2839601825,"Cirsium palustre","Terschelling"
"2501",2839601801,"Galium aparine","Terschelling"
"2502",2839594836,"Glechoma hederacea","Terschelling"
"2503",2839594812,"Rumex acetosa","Terschelling"
"2504",2839589960,"Pilosella peleteriana","Terschelling"
"2505",2839584372,"Geranium molle","Terschelling"
"2506",2839582972,"Lotus pedunculatus","Terschelling"
"2507",2839580919,"Vicia cracca","Terschelling"
"2508",2839580918,"Dactylis glomerata","Terschelling"
"2509",2839580888,"Galium verum","Terschelling"
"2510",2839580876,"Galium aparine","Terschelling"
"2511",2839580060,"Linaria vulgaris","Terschelling"
"2512",2839577979,"Rumex acetosella","Terschelling"
"2513",2839569919,"Rosa spinosissima","Terschelling"
"2514",2839568636,"Epipactis palustris","Terschelling"
"2515",2839567062,"Epipactis palustris","Terschelling"
"2516",2839564053,"Luzula campestris","Terschelling"
"2517",2839564048,"Vicia sativa","Terschelling"
"2518",2839563044,"Digitalis purpurea","Terschelling"
"2519",2839563004,"Anthriscus sylvestris","Terschelling"
"2520",2839562924,"Lycopodium clavatum","Terschelling"
"2521",2839562392,"Anacamptis morio","Terschelling"
"2522",2839556052,"Liparis loeselii","Terschelling"
"2523",2839555136,"Crambe maritima","Terschelling"
"2524",2839555105,"Phragmites australis","Terschelling"
"2525",2839555076,"Ophioglossum vulgatum","Terschelling"
"2526",2839553851,"Dactylorhiza majalis","Terschelling"
"2527",2839548075,"Neottia ovata","Terschelling"
"2528",2839546167,"Vicia sativa","Terschelling"
"2529",2839544887,"Poa pratensis","Terschelling"
"2530",2839544876,"Cirsium arvense","Terschelling"
"2531",2839544871,"Anacamptis morio","Terschelling"
"2532",2839544022,"Stellaria graminea","Terschelling"
"2533",2839542952,"Dactylis glomerata","Terschelling"
"2534",2839541258,"Dactylorhiza majalis","Terschelling"
"2535",2839540217,"Trifolium pratense","Terschelling"
"2536",2839539074,"Luzula campestris","Terschelling"
"2537",2839537917,"Platanthera bifolia","Terschelling"
"2538",2839535953,"Cirsium arvense","Terschelling"
"2539",2839533001,"Vicia cracca","Terschelling"
"2540",2839532973,"Sisymbrium officinale","Terschelling"
"2541",2839532972,"Urtica dioica","Terschelling"
"2542",2839532952,"Urtica dioica","Terschelling"
"2543",2839532943,"Alopecurus geniculatus","Terschelling"
"2544",2839532922,"Dactylis glomerata","Terschelling"
"2545",2839532920,"Stellaria graminea","Terschelling"
"2546",2839532196,"Malva neglecta","Terschelling"
"2547",2839531212,"Robinia pseudoacacia","Terschelling"
"2548",2839523479,"Ranunculus acris","Terschelling"
"2549",2839522140,"Platanthera bifolia","Terschelling"
"2550",2839521122,"Bromus hordeaceus","Terschelling"
"2551",2839521121,"Rumex acetosa","Terschelling"
"2552",2839518885,"Plantago major","Terschelling"
"2553",2839518884,"Sedum acre","Terschelling"
"2554",2839518882,"Poa annua","Terschelling"
"2555",2839518881,"Geranium dissectum","Terschelling"
"2556",2839518827,"Carex leporina","Terschelling"
"2557",2839513891,"Luzula campestris","Terschelling"
"2558",2839510894,"Plantago major","Terschelling"
"2559",2839510879,"Plantago major","Terschelling"
"2560",2839506885,"Urtica dioica","Terschelling"
"2561",2839504984,"Rumex acetosella","Terschelling"
"2562",2839502989,"Anthoxanthum odoratum","Terschelling"
"2563",2839502988,"Rumex acetosella","Terschelling"
"2564",2839502938,"Anacamptis morio","Terschelling"
"2565",2839501222,"Cerastium fontanum","Terschelling"
"2566",2839498194,"Ononis spinosa","Terschelling"
"2567",2839498139,"Bromus hordeaceus","Terschelling"
"2568",2839498134,"Rumex acetosa","Terschelling"
"2569",2839491067,"Polygala vulgaris","Terschelling"
"2570",2839481946,"Dactylis glomerata","Terschelling"
"2571",2839481944,"Dactylis glomerata","Terschelling"
"2572",2839481818,"Pilosella peleteriana","Terschelling"
"2573",2839468223,"Galium palustre","Terschelling"
"2574",2839461996,"Dactylorhiza incarnata","Terschelling"
"2575",2839412290,"Platanthera bifolia","Terschelling"
"2576",2839367347,"Eriophorum angustifolium","Terschelling"
"2577",2839345435,"Arrhenatherum elatius","Terschelling"
"2578",2839326603,"Vaccinium macrocarpon","Terschelling"
"2579",2839326333,"Vaccinium macrocarpon","Terschelling"
"2580",2839310081,"Vicia sepium","Terschelling"
"2581",2839303332,"Schoenus nigricans","Terschelling"
"2582",2839278592,"Claytonia perfoliata","Terschelling"
"2583",2839217914,"Dactylorhiza maculata","Terschelling"
"2584",2839210061,"Liparis loeselii","Terschelling"
"2585",2839143160,"Crambe maritima","Terschelling"
"2586",2839112469,"Platanthera bifolia","Terschelling"
"2587",2839056371,"Pilosella peleteriana","Terschelling"
"2588",2839027396,"Epipactis palustris","Terschelling"
"2589",2839015987,"Dactylorhiza maculata","Terschelling"
"2590",2838931356,"Solanum nigrum","Terschelling"
"2591",2838926713,"Beta vulgaris","Terschelling"
"2592",2838911863,"Cakile maritima","Terschelling"
"2593",2838860658,"Achillea millefolium","Terschelling"
"2594",2838708553,"Achillea millefolium","Terschelling"
"2595",2838661630,"Vaccinium macrocarpon","Terschelling"
"2596",2838661328,"Epilobium hirsutum","Terschelling"
"2597",2838593387,"Ranunculus sceleratus","Terschelling"
"2598",2838532393,"Galium aparine","Terschelling"
"2599",2838529398,"Atriplex prostrata","Terschelling"
"2600",2838482389,"Vicia cracca","Terschelling"
"2601",2838478685,"Centaurium pulchellum","Terschelling"
"2602",2838454346,"Malva neglecta","Terschelling"
"2603",2838449986,"Ononis spinosa","Terschelling"
"2604",2838449942,"Bromus hordeaceus","Terschelling"
"2605",2838449920,"Phalaris arundinacea","Terschelling"
"2606",2838434012,"Ophioglossum vulgatum","Terschelling"
"2607",2838406387,"Epilobium hirsutum","Terschelling"
"2608",2838401892,"Hippuris vulgaris","Terschelling"
"2609",2838400095,"Crithmum maritimum","Terschelling"
"2610",2838376413,"Salix repens","Terschelling"
"2611",2838359405,"Argentina anserina","Terschelling"
"2612",2838338142,"Polygonum aviculare","Terschelling"
"2613",2838337072,"Neottia ovata","Terschelling"
"2614",2838337001,"Epipactis helleborine","Terschelling"
"2615",2838327067,"Sonchus oleraceus","Terschelling"
"2616",2838288388,"Cirsium arvense","Terschelling"
"2617",2838275941,"Galium aparine","Terschelling"
"2618",2838275939,"Vicia cracca","Terschelling"
"2619",2838262771,"Anacamptis morio","Terschelling"
"2620",2838229132,"Anacamptis morio","Terschelling"
"2621",2838227358,"Rumex acetosella","Terschelling"
"2622",2838222132,"Malva neglecta","Terschelling"
"2623",2838217286,"Sonchus asper","Terschelling"
"2624",2838199364,"Crambe maritima","Terschelling"
"2625",2838198864,"Rumex acetosa","Terschelling"
"2626",2838173159,"Limonium vulgare","Terschelling"
"2627",2838130076,"Erodium cicutarium","Terschelling"
"2628",2838109301,"Potentilla erecta","Terschelling"
"2629",2838104955,"Epipactis palustris","Terschelling"
"2630",2838060053,"Dactylorhiza maculata","Terschelling"
"2631",2838054063,"Sporobolus anglicus","Terschelling"
"2632",2838018085,"Ophioglossum vulgatum","Terschelling"
"2633",2838015260,"Neottia cordata","Terschelling"
"2634",2838015081,"Dactylorhiza incarnata","Terschelling"
"2635",2837939066,"Malva neglecta","Terschelling"
"2636",2837900557,"Sisymbrium officinale","Terschelling"
"2637",2837867044,"Neottia cordata","Terschelling"
"2638",2837851771,"Carex arenaria","Terschelling"
"2639",2837822074,"Polygala vulgaris","Terschelling"
"2640",2837817809,"Sedum acre","Terschelling"
"2641",2837816068,"Descurainia sophia","Terschelling"
"2642",2837815097,"Dactylorhiza maculata","Terschelling"
"2643",2837811736,"Suaeda maritima","Terschelling"
"2644",2837788035,"Reseda lutea","Terschelling"
"2645",2837780034,"Cirsium vulgare","Terschelling"
"2646",2837771031,"Baldellia ranunculoides","Terschelling"
"2647",2837769934,"Goodyera repens","Terschelling"
"2648",2837760110,"Dactylorhiza incarnata","Terschelling"
"2649",2837757058,"Goodyera repens","Terschelling"
"2650",2837756056,"Epipactis palustris","Terschelling"
"2651",2837752061,"Juncus tenuis","Terschelling"
"2652",2837738991,"Epipactis palustris","Terschelling"
"2653",2837734939,"Dactylorhiza maculata","Terschelling"
"2654",2837724193,"Ranunculus sardous","Terschelling"
"2655",2837703038,"Hieracium umbellatum","Terschelling"
"2656",2837638413,"Atriplex prostrata","Terschelling"
"2657",2837403339,"","Terschelling"
"2658",2837394224,"","Terschelling"
"2659",2837294789,"Epilobium hirsutum","Terschelling"
"2660",2837261543,"Limonium vulgare","Terschelling"
"2661",2837107462,"Crassula tillaea","Terschelling"
"2662",2837076926,"Malva neglecta","Terschelling"
"2663",2837067769,"Taraxacum officinale","Terschelling"
"2664",2837035088,"Goodyera repens","Terschelling"
"2665",2837028013,"Allium vineale","Terschelling"
"2666",2836940697,"Bromus sterilis","Terschelling"
"2667",2836907699,"Geranium molle","Terschelling"
"2668",2836838846,"Teesdalia nudicaulis","Terschelling"
"2669",2836757235,"Crambe maritima","Terschelling"
"2670",2836710772,"Jacobaea vulgaris","Terschelling"
"2671",2836626859,"Plantago maritima","Terschelling"
"2672",2836613177,"Juncus balticus","Terschelling"
"2673",2836527774,"Solanum nigrum","Terschelling"
"2674",2836521350,"Juncus balticus","Terschelling"
"2675",2836494902,"Bromus hordeaceus","Terschelling"
"2676",2836488979,"Lotus pedunculatus","Terschelling"
"2677",2836488969,"Vicia sativa","Terschelling"
"2678",2836488947,"Plantago coronopus","Terschelling"
"2679",2836482040,"Trifolium pratense","Terschelling"
"2680",2836482026,"Ranunculus acris","Terschelling"
"2681",2836482018,"Galium aparine","Terschelling"
"2682",2836475941,"Lotus pedunculatus","Terschelling"
"2683",2836475892,"Dactylis glomerata","Terschelling"
"2684",2836466443,"Dactylorhiza incarnata","Terschelling"
"2685",2836461936,"Platanthera bifolia","Terschelling"
"2686",2836459225,"Rumex acetosella","Terschelling"
